text,label
"Subject: Full-Time Job Opening — Turing Lahore. Dear candidate, we are urgently hiring for the position of Product Manager. Send your CV to careers@techlogix.com before June 30, 2025.",1
"Subject: Farewell Party — Final Year Batch 2025. You are cordially invited to the farewell dinner for the graduating batch of 2025. Venue: PC Hotel Lahore. Date: April 1, 2025. Dress code: formal.",0
"Subject: Case Competition — Jazz Business Challenge. Jazz invites CS and business students to solve a real-world problem. Team size: 3-5. Deadline: April 10, 2025.",1
"Subject: Industry Workshop Invitation — Microsoft. You are invited to attend a professional workshop on Mobile Development organized by Microsoft. Date: April 20, 2025. Venue: Lahore.",1
"Subject: Graduate Trainee Program — Techlogix 2025. Applications are open for the Techlogix Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by May 31, 2025.",1
Subject: Found: Student ID Card — Please Claim. A student ID card was found near the library entrance. Owner can collect it from the security office.,0
"Subject: Library Fine Reminder — Action Required. Dear Student, your library account has an outstanding fine of Rs. 350. Please clear the dues before the end of this week.",0
"Subject: Fee Submission Deadline — May 15, 2025. Dear Student, please submit your semester fee before May 15, 2025 to avoid a late surcharge. Visit the accounts office.",0
"Subject: Blood Donation Drive — July 15, 2025. The social welfare society is organizing a blood donation camp on July 15, 2025. Donate blood, save a life. Walk-ins welcome.",0
Subject: Election Results Announcement — Student Body 2025. We are pleased to announce the results of the student council elections. Thank you to all candidates who participated.,0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: February 28, 2026.",1
"Subject: CODEX X Hackathon Invitation. Hi, join us for a 24-hour coding competition on May 15, 2025. Open to all CS/SE students. Prizes include internship offers and cash awards.",1
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with LUMS representatives is scheduled for October 15, 2025. Please confirm your attendance.",1
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on October 15, 2025. Renew online or visit the sports office to continue access.",0
"Subject: Electricity Outage — August 1, 2025. Please note that there will be a planned electricity outage on August 1, 2025 from 9 AM to 1 PM due to maintenance work in the main grid.",0
"Subject: Paid Internship — Cloud Computing Division at Turing. We invite applications from final-year students for a full-time internship starting October. Stipend: PKR 25,000/month.",1
"Subject: Monthly Newsletter — October 2025. Dear Reader, in this edition we cover campus life highlights, upcoming events, faculty achievements, and student success stories.",0
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective June 10, 2025. Please check the new timings on the portal.",0
"Subject: Portal Maintenance Notice — June 10, 2025. The student portal will be under maintenance on June 10, 2025 from 11 PM to 2 AM. Services will be temporarily unavailable.",0
"Subject: Google Kickstart 2025 — Registrations Open. Dear Student, Google Kickstart is back. Submit your project by November 30, 2025 and stand a chance to win PKR 500,000 and mentorship.",1
"Subject: Lost: AirPods Case — Seminar Hall. I left my AirPods case (white, engraved) in the seminar hall after the event on May 31, 2025. Please DM if found.",0
"Subject: Campus Wi-Fi Upgrade Notice. The IT department will be upgrading the campus Wi-Fi infrastructure over the weekend. Expect intermittent connectivity on June 30, 2025.",0
"Subject: Holiday Notice — Eid-ul-Fitr. The university will remain closed on May 15, 2025 in observance of Eid-ul-Fitr. All classes and labs are suspended.",0
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with IBM representatives is scheduled for November 30, 2025. Please confirm your attendance.",1
"Subject: LUMS LUMS Financial Aid Scholarship — Apply Now. The LUMS Financial Aid scholarship is open for undergraduate students with financial need and strong academic record. Deadline: June 10, 2025.",1
Subject: Lost: Green Water Bottle — Gym Area. Has anyone seen a green Nalgene water bottle in the gym? Please contact me at someone@gmail.com if found.,0
"Subject: Aptitude Test Scheduled — Bykea. Your application for the Cybersecurity Analyst position has been shortlisted. Aptitude test scheduled for April 1, 2025 at 3:00 PM.",1
"Subject: HackFest Elite — 48 Hour Build Challenge. Registration is open for HackFest, a 48-hour national hackathon. Theme: Machine Learning. Last date to register: April 20, 2025.",1
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with Stripe representatives is scheduled for September 1, 2025. Please confirm your attendance.",1
"Subject: OA Test Link — Bykea Graduate Trainee. Please complete the online assessment for your application to Bykea. The test is available until August 1, 2025. Time limit: 90 minutes.",1
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: January 31, 2026.",1
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: Remote Internship Opportunity — Daraz. Dear Applicant, we are offering a remote internship in Data Science for students in their 5th semester or above. Deadline: February 28, 2026.",1
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: May 15, 2025.",1
"Subject: Remote Internship Opportunity — Arbisoft. Dear Applicant, we are offering a remote internship in Cloud Computing for students in their 5th semester or above. Deadline: July 15, 2025.",1
"Subject: IEEE Programming Contest — Register by May 31, 2025. IEEE Student Branch invites you to participate in the annual programming contest. Individual and team categories available.",1
"Subject: Graduate Trainee Program — Bykea 2025. Applications are open for the Bykea Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by September 1, 2025.",1
"Subject: Book Return Reminder — Due Date: February 28, 2026. This is a reminder that the books issued to you are due for return on February 28, 2026. Late returns incur a daily fine.",0
"Subject: Library Fine Reminder — Action Required. Dear Student, your library account has an outstanding fine of Rs. 100. Please clear the dues before the end of this week.",0
"Subject: Interview Invitation — QA Engineer at Daraz. Dear Applicant, congratulations on clearing the initial screening. You are invited for a technical interview on July 15, 2025.",1
Subject: Domino's Weekend Offer — 50% Off. Don't miss our weekend pizza deal. Order online and get 50% off on all large pizzas. Offer valid till Sunday.,0
"Subject: Book Return Reminder — Due Date: May 31, 2025. This is a reminder that the books issued to you are due for return on May 31, 2025. Late returns incur a daily fine.",0
"Subject: Attendance Shortage Warning. Dear Student, your attendance in SE301 has fallen below 75%. Further absences may result in debarment from the final exam.",0
Subject: New Food Stall Opening — C Block Lawn. We are excited to announce a new food stall near the C Block lawn. Visit us today and try our deals.,0
"Subject: Case Competition — Stripe Business Challenge. Stripe invites CS and business students to solve a real-world problem. Team size: 3-5. Deadline: July 15, 2025.",1
Subject: Birthday Wishes — Usman Malik. Wishing a very happy birthday to our dear Usman Malik! Join us for a small celebration in the common room after evening classes.,0
"Subject: IEEE Programming Contest — Register by August 31, 2025. IEEE Student Branch invites you to participate in the annual programming contest. Individual and team categories available.",1
Subject: Exam Schedule Updated — Please Check Portal. The updated midterm exam schedule has been posted on the portal. Please verify your paper timings.,0
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on June 10, 2025. Renew online or visit the sports office to continue access.",0
"Subject: Survey Request — Campus Satisfaction. Dear Student, please take 5 minutes to fill out our campus satisfaction survey. Your feedback helps us improve.",0
"Subject: Fee Submission Deadline — February 28, 2026. Dear Student, please submit your semester fee before February 28, 2026 to avoid a late surcharge. Visit the accounts office.",0
"Subject: HEC Need-Based Scholarship 2025. Dear Student, the Higher Education Commission is accepting applications for need-based scholarships. Eligible: students with CGPA 3.5+. Last date: April 10, 2025.",1
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on October 15, 2025. It had my charger and notebooks. Please contact if found.",0
"Subject: Talent Show Auditions — Sign Up Now. The annual talent show auditions are open. Participate in singing, comedy, spoken word, or dance. Last date to register: May 31, 2025.",0
"Subject: Fee Submission Deadline — June 30, 2025. Dear Student, please submit your semester fee before June 30, 2025 to avoid a late surcharge. Visit the accounts office.",0
Subject: Domino's Weekend Offer — 50% Off. Don't miss our weekend pizza deal. Order online and get 50% off on all large pizzas. Offer valid till Sunday.,0
Subject: Birthday Wishes — Sara Ahmed. Wishing a very happy birthday to our dear Sara Ahmed! Join us for a small celebration in the common room after evening classes.,0
"Subject: Campus Wi-Fi Upgrade Notice. The IT department will be upgrading the campus Wi-Fi infrastructure over the weekend. Expect intermittent connectivity on May 1, 2025.",0
"Subject: Blood Donation Drive — July 15, 2025. The social welfare society is organizing a blood donation camp on July 15, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: Library Fine Reminder — Action Required. Dear Student, your library account has an outstanding fine of Rs. 500. Please clear the dues before the end of this week.",0
"Subject: Full-Time Job Opening — Amazon Lahore. Dear candidate, we are urgently hiring for the position of Business Analyst. Send your CV to careers@10pearls.com before May 31, 2025.",1
"Subject: Walk-in Interview — Full Stack Developer at Amazon. You are invited to attend a walk-in interview on April 10, 2025 at Amazon office, Peshawar. Bring your CV and transcript.",1
"Subject: Annual Sports Gala — May 1, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Walk-in Interview — Backend Developer at Daraz. You are invited to attend a walk-in interview on May 15, 2025 at Daraz office, Peshawar. Bring your CV and transcript.",1
"Subject: Meet Your Candidate — Sara Ahmed for President. Hi everyone, I'm Sara Ahmed and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on January 31, 2026 in the auditorium. All students are welcome to attend.",0
"Subject: OA Test Link — IBM Graduate Trainee. Please complete the online assessment for your application to IBM. The test is available until June 10, 2025. Time limit: 90 minutes.",1
"Subject: Book Return Reminder — Due Date: November 30, 2025. This is a reminder that the books issued to you are due for return on November 30, 2025. Late returns incur a daily fine.",0
"Subject: MLH Fellowship — Applications Closing August 31, 2025. The MLH Fellowship is a remote internship alternative for software engineers. Apply now and work with top open-source projects.",1
"Subject: Meet Your Candidate — Usman Malik for President. Hi everyone, I'm Usman Malik and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: HEC Need-Based Scholarship 2025. Dear Student, the Higher Education Commission is accepting applications for need-based scholarships. Eligible: students with CGPA 3.5+. Last date: June 10, 2025.",1
"Subject: Scholarship Opportunity — STEM Leadership 2025. Dear Student, applications for the STEM Leadership are now open. Award: PKR 500,000 per semester. Minimum CGPA: 2.5. Apply by June 30, 2025.",1
"Subject: Hiring: Business Analyst — Daraz (Karachi). Daraz is looking for a Business Analyst to join their Artificial Intelligence team. Fresh graduates are encouraged to apply. Last date: August 31, 2025.",1
Subject: New Food Stall Opening — C Block Lawn. We are excited to announce a new food stall near the C Block lawn. Visit us today and try our deals.,0
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on April 1, 2025 in the auditorium. All students are welcome to attend.",0
"Subject: Portal Maintenance Notice — August 1, 2025. The student portal will be under maintenance on August 1, 2025 from 11 PM to 2 AM. Services will be temporarily unavailable.",0
"Subject: Case Competition — Shopify Business Challenge. Shopify invites CS and business students to solve a real-world problem. Team size: 3-5. Deadline: April 10, 2025.",1
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective April 20, 2025. Please check the new timings on the portal.",0
"Subject: Remote Internship Opportunity — Foodpanda. Dear Applicant, we are offering a remote internship in Web Development for students in their 5th semester or above. Deadline: June 10, 2025.",1
"Subject: National Hackathon — DevSprint. Dear Student, we invite you to participate in DevSprint, hosted by Shopify. Solo or team registrations open till February 28, 2026.",1
"Subject: Free Workshop: SQL Bootcamp — August 1, 2025. Dear Student, Stripe is hosting a free 2-day workshop on SQL for university students. Seats are limited — register now.",1
Subject: Domino's Weekend Offer — 50% Off. Don't miss our weekend pizza deal. Order online and get 50% off on all large pizzas. Offer valid till Sunday.,0
"Subject: Graduate Trainee Program — PTCL 2025. Applications are open for the PTCL Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by August 31, 2025.",1
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective August 31, 2025. Please check the new timings on the portal.",0
"Subject: HackFest 3.0 — 48 Hour Build Challenge. Registration is open for HackFest, a 48-hour national hackathon. Theme: Mobile Development. Last date to register: April 1, 2025.",1
"Subject: Microsoft Summer Internship 2025 — Applications Open. Hello, Microsoft is offering a 16-week internship program for BS students in Computer Science and related fields. Apply before April 1, 2025.",1
"Subject: Remote Internship Opportunity — Netsol Technologies. Dear Applicant, we are offering a remote internship in Natural Language Processing for students in their 5th semester or above. Deadline: March 15, 2025.",1
"Subject: Job Alert: Junior Product Manager at 10Pearls. A new job matching your profile has been posted on our platform. Required skills: Python, Kubernetes. CGPA requirement: 3.2+.",1
"Subject: Iftar Deal at Campus Dhaba. Dear Students, join us for a special Iftar buffet at Rs. 200 only. Seating is limited so come early.",0
"Subject: Internship Alert: Backend Developer at Ignite. A new internship matching your profile has been posted. Requirements include Flutter and FastAPI. Last date to apply is March 15, 2025.",1
"Subject: Annual Sports Gala — January 31, 2026. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Meet Your Candidate — Usman Malik for President. Hi everyone, I'm Usman Malik and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with PTCL representatives is scheduled for March 15, 2025. Please confirm your attendance.",1
"Subject: Graduate Trainee Program — Ignite 2025. Applications are open for the Ignite Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by March 15, 2025.",1
"Subject: IEEE Programming Contest — Register by May 15, 2025. IEEE Student Branch invites you to participate in the annual programming contest. Individual and team categories available.",1
"Subject: HackFest 5.0 — 48 Hour Build Challenge. Registration is open for HackFest, a 48-hour national hackathon. Theme: Machine Learning. Last date to register: July 15, 2025.",1
"Subject: Attendance Shortage Warning. Dear Student, your attendance in MT201 has fallen below 75%. Further absences may result in debarment from the final exam.",0
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective April 20, 2025. Please check the new timings on the portal.",0
"Subject: Attendance Shortage Warning. Dear Student, your attendance in CS201 has fallen below 75%. Further absences may result in debarment from the final exam.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: April 1, 2025.",1
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on August 1, 2025. Renew online or visit the sports office to continue access.",0
"Subject: Paid Internship — UI/UX Design Division at Microsoft. We invite applications from final-year students for a full-time internship starting March. Stipend: PKR 25,000/month.",1
"Subject: OA Test Link — Meezan Bank Graduate Trainee. Please complete the online assessment for your application to Meezan Bank. The test is available until June 30, 2025. Time limit: 90 minutes.",1
"Subject: Book Return Reminder — Due Date: January 31, 2026. This is a reminder that the books issued to you are due for return on January 31, 2026. Late returns incur a daily fine.",0
"Subject: IEEE Programming Contest — Register by June 10, 2025. IEEE Student Branch invites you to participate in the annual programming contest. Individual and team categories available.",1
"Subject: Blood Donation Drive — May 1, 2025. The social welfare society is organizing a blood donation camp on May 1, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective November 30, 2025. Please check the new timings on the portal.",0
"Subject: Google DevSprint 2025 — Applications Open. Hello Developer, DevSprint is now accepting applications. Build something impactful and win exciting prizes. Deadline: June 30, 2025.",1
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from November 30, 2025 to March 15, 2025. Visit the portal.",0
"Subject: Talent Show Auditions — Sign Up Now. The annual talent show auditions are open. Participate in singing, comedy, spoken word, or dance. Last date to register: February 28, 2026.",0
"Subject: Remote Internship Opportunity — P@SHA. Dear Applicant, we are offering a remote internship in UI/UX Design for students in their 5th semester or above. Deadline: June 30, 2025.",1
"Subject: KFC Discount for Students — Show Your ID. Dear Student, present your university ID at KFC to get 20% off on all orders this weekend.",0
"Subject: Holiday Notice — Quaid-e-Azam Day. The university will remain closed on July 15, 2025 in observance of Quaid-e-Azam Day. All classes and labs are suspended.",0
"Subject: Graduate Trainee Program — Techlogix 2025. Applications are open for the Techlogix Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by May 1, 2025.",1
Subject: Exam Schedule Updated — Please Check Portal. The updated midterm exam schedule has been posted on the portal. Please verify your paper timings.,0
"Subject: Electricity Outage — August 1, 2025. Please note that there will be a planned electricity outage on August 1, 2025 from 9 AM to 1 PM due to maintenance work in the main grid.",0
"Subject: Case Competition — Taskeen Business Challenge. Taskeen invites CS and business students to solve a real-world problem. Team size: 3-5. Deadline: October 15, 2025.",1
"Subject: Fee Submission Deadline — April 20, 2025. Dear Student, please submit your semester fee before April 20, 2025 to avoid a late surcharge. Visit the accounts office.",0
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with HBL representatives is scheduled for February 28, 2026. Please confirm your attendance.",1
Subject: Exam Schedule Updated — Please Check Portal. The updated midterm exam schedule has been posted on the portal. Please verify your paper timings.,0
"Subject: Holiday Notice — Allama Iqbal Day. The university will remain closed on January 31, 2026 in observance of Allama Iqbal Day. All classes and labs are suspended.",0
"Subject: Portal Maintenance Notice — January 31, 2026. The student portal will be under maintenance on January 31, 2026 from 11 PM to 2 AM. Services will be temporarily unavailable.",0
"Subject: Holiday Notice — Labour Day. The university will remain closed on March 15, 2025 in observance of Labour Day. All classes and labs are suspended.",0
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on July 15, 2025. It had my charger and notebooks. Please contact if found.",0
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on May 1, 2025. Renew online or visit the sports office to continue access.",0
Subject: Election Results Announcement — Student Body 2025. We are pleased to announce the results of the student council elections. Thank you to all candidates who participated.,0
"Subject: National Hackathon — CodeFest. Dear Student, we invite you to participate in CodeFest, hosted by Telenor. Solo or team registrations open till November 30, 2025.",1
"Subject: Campus Wi-Fi Upgrade Notice. The IT department will be upgrading the campus Wi-Fi infrastructure over the weekend. Expect intermittent connectivity on November 30, 2025.",0
"Subject: National Hackathon — DataFest. Dear Student, we invite you to participate in DataFest, hosted by PTCL. Solo or team registrations open till August 1, 2025.",1
"Subject: McDonald's Discount for Students — Show Your ID. Dear Student, present your university ID at McDonald's to get 20% off on all orders this weekend.",0
"Subject: DevSprint — Register Before August 1, 2025. Hi Developer, DevSprint is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 1,000,000. Theme: Data Science.",1
"Subject: HackPSX — Register Before July 15, 2025. Hi Developer, HackPSX is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 1,000,000. Theme: Artificial Intelligence.",1
"Subject: Scholarship Opportunity — HEC Undergraduate 2025. Dear Student, applications for the HEC Undergraduate are now open. Award: PKR 100,000 per semester. Minimum CGPA: 2.5. Apply by July 15, 2025.",1
"Subject: Hiring: Business Analyst — PTCL (Lahore). PTCL is looking for a Business Analyst to join their Computer Vision team. Fresh graduates are encouraged to apply. Last date: May 15, 2025.",1
"Subject: Annual Sports Gala — February 28, 2026. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Internship Alert: Research Assistant at FAST NUCES. A new internship matching your profile has been posted. Requirements include Docker and Node.js. Last date to apply is April 1, 2025.",1
Subject: Birthday Wishes — Usman Malik. Wishing a very happy birthday to our dear Usman Malik! Join us for a small celebration in the common room after evening classes.,0
"Subject: CODEX 2.0 Hackathon Invitation. Hi, join us for a 24-hour coding competition on September 1, 2025. Open to all CS/SE students. Prizes include internship offers and cash awards.",1
"Subject: Case Competition — Arbisoft Business Challenge. Arbisoft invites CS and business students to solve a real-world problem. Team size: 3-5. Deadline: October 15, 2025.",1
"Subject: Survey Request — Campus Satisfaction. Dear Student, please take 5 minutes to fill out our campus satisfaction survey. Your feedback helps us improve.",0
"Subject: Scholarship Opportunity — HEC Undergraduate 2025. Dear Student, applications for the HEC Undergraduate are now open. Award: PKR 150,000 per semester. Minimum CGPA: 3.2. Apply by June 10, 2025.",1
Subject: Lost: Green Water Bottle — Gym Area. Has anyone seen a green Nalgene water bottle in the gym? Please contact me at finder@student.edu.pk if found.,0
"Subject: Certification Training — Azure & TypeScript. A sponsored training program on Azure is being offered at PTCL. Certificate provided. Register before April 20, 2025.",1
"Subject: Google Generation Scholarship — Applications Open. Hello, Google is offering scholarships to students from underrepresented backgrounds in CS. Award: USD 1000. Apply by April 1, 2025.",1
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from May 15, 2025 to November 30, 2025. Visit the portal.",0
"Subject: HEC Need-Based Scholarship 2025. Dear Student, the Higher Education Commission is accepting applications for need-based scholarships. Eligible: students with CGPA 2.5+. Last date: February 28, 2026.",1
"Subject: National Hackathon — TechStorm. Dear Student, we invite you to participate in TechStorm, hosted by Turing. Solo or team registrations open till August 1, 2025.",1
"Subject: Google Generation Scholarship — Applications Open. Hello, Google is offering scholarships to students from underrepresented backgrounds in CS. Award: USD 1000. Apply by May 1, 2025.",1
"Subject: MLH Fellowship — Applications Closing August 31, 2025. The MLH Fellowship is a remote internship alternative for software engineers. Apply now and work with top open-source projects.",1
"Subject: Internship Alert: Product Manager at Shopify. A new internship matching your profile has been posted. Requirements include C++ and TypeScript. Last date to apply is August 1, 2025.",1
Subject: Lost: Green Water Bottle — Gym Area. Has anyone seen a green Nalgene water bottle in the gym? Please contact me at finder@student.edu.pk if found.,0
"Subject: Facebook Hacker Cup 2025 — Registrations Open. Dear Student, Facebook Hacker Cup is back. Submit your project by April 20, 2025 and stand a chance to win PKR 50,000 and mentorship.",1
Subject: Exam Schedule Updated — Please Check Portal. The updated midterm exam schedule has been posted on the portal. Please verify your paper timings.,0
Subject: Exam Schedule Updated — Please Check Portal. The updated midterm exam schedule has been posted on the portal. Please verify your paper timings.,0
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from November 30, 2025 to June 30, 2025. Visit the portal.",0
Subject: Found: Student ID Card — Please Claim. A student ID card was found near the library entrance. Owner can collect it from the security office.,0
"Subject: Google NexaThon 2025 — Applications Open. Hello Developer, NexaThon is now accepting applications. Build something impactful and win exciting prizes. Deadline: April 20, 2025.",1
"Subject: Library Fine Reminder — Action Required. Dear Student, your library account has an outstanding fine of Rs. 300. Please clear the dues before the end of this week.",0
"Subject: Telenor Summer Internship 2025 — Applications Open. Hello, Telenor is offering a 10-week internship program for BS students in Computer Science and related fields. Apply before April 20, 2025.",1
"Subject: Remote Internship Opportunity — Ignite. Dear Applicant, we are offering a remote internship in Artificial Intelligence for students in their 5th semester or above. Deadline: February 28, 2026.",1
"Subject: Fee Submission Deadline — March 15, 2025. Dear Student, please submit your semester fee before March 15, 2025 to avoid a late surcharge. Visit the accounts office.",0
"Subject: Open Source Contributor Program — 10Pearls. 10Pearls is offering paid open-source contributions for students. Apply by May 31, 2025 with a sample PR or project link.",1
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from October 15, 2025 to June 30, 2025. Visit the portal.",0
"Subject: Meet Your Candidate — Sara Ahmed for President. Hi everyone, I'm Sara Ahmed and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
Subject: New Food Stall Opening — C Block Lawn. We are excited to announce a new food stall near the C Block lawn. Visit us today and try our deals.,0
"Subject: Survey Request — Campus Satisfaction. Dear Student, please take 5 minutes to fill out our campus satisfaction survey. Your feedback helps us improve.",0
"Subject: Case Competition — Telenor Business Challenge. Telenor invites CS and business students to solve a real-world problem. Team size: 3-5. Deadline: March 15, 2025.",1
"Subject: Iftar Deal at Campus Dhaba. Dear Students, join us for a special Iftar buffet at Rs. 200 only. Seating is limited so come early.",0
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from June 30, 2025 to May 31, 2025. Visit the portal.",0
"Subject: Certification Training — Kubernetes & PostgreSQL. A sponsored training program on Kubernetes is being offered at Jazz. Certificate provided. Register before April 1, 2025.",1
"Subject: Iftar Deal at Campus Dhaba. Dear Students, join us for a special Iftar buffet at Rs. 200 only. Seating is limited so come early.",0
"Subject: Monthly Newsletter — August 2025. Dear Reader, in this edition we cover campus life highlights, upcoming events, faculty achievements, and student success stories.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: May 15, 2025.",1
Subject: Domino's Weekend Offer — 50% Off. Don't miss our weekend pizza deal. Order online and get 50% off on all large pizzas. Offer valid till Sunday.,0
"Subject: Scholarship Opportunity — STEM Leadership 2025. Dear Student, applications for the STEM Leadership are now open. Award: PKR 1,000,000 per semester. Minimum CGPA: 2.5. Apply by March 15, 2025.",1
"Subject: Attendance Shortage Warning. Dear Student, your attendance in CS301 has fallen below 75%. Further absences may result in debarment from the final exam.",0
"Subject: Blood Donation Drive — March 15, 2025. The social welfare society is organizing a blood donation camp on March 15, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: November 30, 2025.",1
"Subject: Fee Submission Deadline — March 15, 2025. Dear Student, please submit your semester fee before March 15, 2025 to avoid a late surcharge. Visit the accounts office.",0
"Subject: OA Test Link — Careem Graduate Trainee. Please complete the online assessment for your application to Careem. The test is available until July 15, 2025. Time limit: 90 minutes.",1
"Subject: Walk-in Interview — Business Analyst at Careem. You are invited to attend a walk-in interview on April 20, 2025 at Careem office, Islamabad. Bring your CV and transcript.",1
"Subject: Holiday Notice — Kashmir Solidarity Day. The university will remain closed on June 30, 2025 in observance of Kashmir Solidarity Day. All classes and labs are suspended.",0
"Subject: Free Workshop: Java Bootcamp — September 1, 2025. Dear Student, Foodpanda is hosting a free 2-day workshop on Java for university students. Seats are limited — register now.",1
"Subject: Industry Workshop Invitation — Turing. You are invited to attend a professional workshop on Machine Learning organized by Turing. Date: September 1, 2025. Venue: Rawalpindi.",1
"Subject: Lost: AirPods Case — Seminar Hall. I left my AirPods case (white, engraved) in the seminar hall after the event on June 30, 2025. Please DM if found.",0
"Subject: Certification Training — TypeScript & Java. A sponsored training program on TypeScript is being offered at Bytedance. Certificate provided. Register before May 15, 2025.",1
"Subject: Hiring: Research Assistant — Foodpanda (Lahore). Foodpanda is looking for a Research Assistant to join their UI/UX Design team. Fresh graduates are encouraged to apply. Last date: June 30, 2025.",1
"Subject: Google Generation Scholarship — Applications Open. Hello, Google is offering scholarships to students from underrepresented backgrounds in CS. Award: USD 1000. Apply by October 15, 2025.",1
"Subject: Book Return Reminder — Due Date: January 31, 2026. This is a reminder that the books issued to you are due for return on January 31, 2026. Late returns incur a daily fine.",0
"Subject: Meet Your Candidate — Hamza Sheikh for President. Hi everyone, I'm Hamza Sheikh and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Farewell Party — Final Year Batch 2025. You are cordially invited to the farewell dinner for the graduating batch of 2025. Venue: Students' Center. Date: March 15, 2025. Dress code: formal.",0
"Subject: Hiring: Product Manager — Shopify (Karachi). Shopify is looking for a Product Manager to join their Data Science team. Fresh graduates are encouraged to apply. Last date: July 15, 2025.",1
"Subject: Jazz Summer Internship 2025 — Applications Open. Hello, Jazz is offering a 16-week internship program for BS students in Computer Science and related fields. Apply before August 1, 2025.",1
"Subject: OA Test Link — Daraz Graduate Trainee. Please complete the online assessment for your application to Daraz. The test is available until May 1, 2025. Time limit: 90 minutes.",1
"Subject: Job Alert: Junior Mobile Developer at Bytedance. A new job matching your profile has been posted on our platform. Required skills: SQL, FastAPI. CGPA requirement: 3.5+.",1
"Subject: Internship Alert: Cloud Engineer at Amazon. A new internship matching your profile has been posted. Requirements include PyTorch and Docker. Last date to apply is May 31, 2025.",1
